unixtime,datetime,targetLAT,targetLON,LAT,LON,STORAGE[Wh],STORAGE PER[%],BRANCH CONDITION
1526536800,2018-05-17T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526558400,2018-05-17T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526580000,2018-05-17T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526601600,2018-05-18T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526623200,2018-05-18T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526644800,2018-05-18T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526666400,2018-05-18T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526688000,2018-05-19T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526709600,2018-05-19T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526731200,2018-05-19T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526752800,2018-05-19T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526774400,2018-05-20T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526796000,2018-05-20T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526817600,2018-05-20T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526839200,2018-05-20T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526860800,2018-05-21T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526882400,2018-05-21T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526904000,2018-05-21T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526925600,2018-05-21T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526947200,2018-05-22T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526968800,2018-05-22T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526990400,2018-05-22T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527012000,2018-05-22T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527033600,2018-05-23T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527055200,2018-05-23T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527076800,2018-05-23T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527098400,2018-05-23T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527120000,2018-05-24T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527141600,2018-05-24T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527163200,2018-05-24T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527184800,2018-05-24T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527206400,2018-05-25T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527228000,2018-05-25T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527249600,2018-05-25T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527271200,2018-05-25T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527292800,2018-05-26T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527314400,2018-05-26T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527336000,2018-05-26T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527357600,2018-05-26T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527379200,2018-05-27T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527400800,2018-05-27T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527422400,2018-05-27T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527444000,2018-05-27T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527465600,2018-05-28T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527487200,2018-05-28T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527508800,2018-05-28T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527530400,2018-05-28T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527552000,2018-05-29T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527573600,2018-05-29T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527595200,2018-05-29T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527616800,2018-05-29T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527638400,2018-05-30T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527660000,2018-05-30T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527681600,2018-05-30T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527703200,2018-05-30T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527724800,2018-05-31T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527746400,2018-05-31T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527768000,2018-05-31T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527789600,2018-05-31T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527811200,2018-06-01T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527832800,2018-06-01T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527854400,2018-06-01T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527876000,2018-06-01T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527897600,2018-06-02T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527919200,2018-06-02T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527940800,2018-06-02T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527962400,2018-06-02T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1527984000,2018-06-03T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528005600,2018-06-03T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528027200,2018-06-03T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528048800,2018-06-03T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528070400,2018-06-04T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528092000,2018-06-04T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528113600,2018-06-04T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528135200,2018-06-04T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528156800,2018-06-05T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528178400,2018-06-05T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528200000,2018-06-05T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528221600,2018-06-05T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528243200,2018-06-06T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528264800,2018-06-06T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528286400,2018-06-06T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528308000,2018-06-06T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528329600,2018-06-07T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528351200,2018-06-07T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528372800,2018-06-07T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528394400,2018-06-07T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528416000,2018-06-08T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528437600,2018-06-08T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528459200,2018-06-08T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528480800,2018-06-08T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528502400,2018-06-09T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528524000,2018-06-09T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528545600,2018-06-09T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528567200,2018-06-09T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528588800,2018-06-10T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528610400,2018-06-10T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528632000,2018-06-10T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528653600,2018-06-10T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528675200,2018-06-11T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528696800,2018-06-11T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528718400,2018-06-11T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528740000,2018-06-11T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528761600,2018-06-12T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528783200,2018-06-12T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528804800,2018-06-12T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528826400,2018-06-12T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528848000,2018-06-13T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528869600,2018-06-13T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528891200,2018-06-13T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528912800,2018-06-13T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528934400,2018-06-14T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528956000,2018-06-14T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528977600,2018-06-14T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1528999200,2018-06-14T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529020800,2018-06-15T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529042400,2018-06-15T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529064000,2018-06-15T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529085600,2018-06-15T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529107200,2018-06-16T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529128800,2018-06-16T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529150400,2018-06-16T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529172000,2018-06-16T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529193600,2018-06-17T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529215200,2018-06-17T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529236800,2018-06-17T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529258400,2018-06-17T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529280000,2018-06-18T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529301600,2018-06-18T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529323200,2018-06-18T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529344800,2018-06-18T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529366400,2018-06-19T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529388000,2018-06-19T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529409600,2018-06-19T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529431200,2018-06-19T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529452800,2018-06-20T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529474400,2018-06-20T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529496000,2018-06-20T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529517600,2018-06-20T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529539200,2018-06-21T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529560800,2018-06-21T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529582400,2018-06-21T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529604000,2018-06-21T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529625600,2018-06-22T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529647200,2018-06-22T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529668800,2018-06-22T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529690400,2018-06-22T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529712000,2018-06-23T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529733600,2018-06-23T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529755200,2018-06-23T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529776800,2018-06-23T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529798400,2018-06-24T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529820000,2018-06-24T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529841600,2018-06-24T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529863200,2018-06-24T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529884800,2018-06-25T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529906400,2018-06-25T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529928000,2018-06-25T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529949600,2018-06-25T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529971200,2018-06-26T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1529992800,2018-06-26T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530014400,2018-06-26T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530036000,2018-06-26T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530057600,2018-06-27T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530079200,2018-06-27T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530100800,2018-06-27T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530122400,2018-06-27T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530144000,2018-06-28T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530165600,2018-06-28T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530187200,2018-06-28T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530208800,2018-06-28T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530230400,2018-06-29T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530252000,2018-06-29T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530273600,2018-06-29T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530295200,2018-06-29T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530316800,2018-06-30T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530338400,2018-06-30T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530360000,2018-06-30T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530381600,2018-06-30T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530403200,2018-07-01T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530424800,2018-07-01T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530446400,2018-07-01T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530468000,2018-07-01T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530489600,2018-07-02T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530511200,2018-07-02T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530532800,2018-07-02T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530554400,2018-07-02T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530576000,2018-07-03T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530597600,2018-07-03T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530619200,2018-07-03T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530640800,2018-07-03T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530662400,2018-07-04T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530684000,2018-07-04T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530705600,2018-07-04T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530727200,2018-07-04T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530748800,2018-07-05T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530770400,2018-07-05T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530792000,2018-07-05T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530813600,2018-07-05T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530835200,2018-07-06T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530856800,2018-07-06T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530878400,2018-07-06T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530900000,2018-07-06T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530921600,2018-07-07T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530943200,2018-07-07T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530964800,2018-07-07T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1530986400,2018-07-07T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531008000,2018-07-08T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531029600,2018-07-08T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531051200,2018-07-08T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531072800,2018-07-08T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531094400,2018-07-09T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531116000,2018-07-09T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531137600,2018-07-09T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531159200,2018-07-09T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531180800,2018-07-10T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531202400,2018-07-10T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531224000,2018-07-10T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531245600,2018-07-10T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531267200,2018-07-11T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531288800,2018-07-11T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531310400,2018-07-11T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531332000,2018-07-11T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531353600,2018-07-12T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531375200,2018-07-12T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531396800,2018-07-12T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531418400,2018-07-12T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531440000,2018-07-13T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531461600,2018-07-13T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531483200,2018-07-13T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531504800,2018-07-13T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531526400,2018-07-14T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531548000,2018-07-14T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531569600,2018-07-14T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531591200,2018-07-14T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531612800,2018-07-15T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531634400,2018-07-15T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531656000,2018-07-15T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531677600,2018-07-15T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531699200,2018-07-16T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531720800,2018-07-16T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531742400,2018-07-16T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531764000,2018-07-16T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531785600,2018-07-17T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531807200,2018-07-17T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531828800,2018-07-17T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531850400,2018-07-17T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531872000,2018-07-18T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531893600,2018-07-18T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531915200,2018-07-18T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531936800,2018-07-18T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531958400,2018-07-19T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1531980000,2018-07-19T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532001600,2018-07-19T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532023200,2018-07-19T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532044800,2018-07-20T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532066400,2018-07-20T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532088000,2018-07-20T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532109600,2018-07-20T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532131200,2018-07-21T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532152800,2018-07-21T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532174400,2018-07-21T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532196000,2018-07-21T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532217600,2018-07-22T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532239200,2018-07-22T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532260800,2018-07-22T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532282400,2018-07-22T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532304000,2018-07-23T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532325600,2018-07-23T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532347200,2018-07-23T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532368800,2018-07-23T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532390400,2018-07-24T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1532412000,2018-07-24T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
