îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2023,10,5,6,2314,KOINU,5,22.0,120.0,975,70,8,180,60,1,350,150,0
2023,10,5,12,2314,KOINU,5,22.0,119.1,975,70,8,180,60,1,350,150,0
2023,10,5,18,2314,KOINU,5,21.9,118.3,980,65,9,60,60,9,150,150,0
2023,10,6,0,2314,KOINU,5,21.8,117.7,970,75,9,60,60,9,150,150,0
2023,10,6,6,2314,KOINU,5,21.7,116.9,960,80,9,60,60,9,120,120,0
2023,10,6,12,2314,KOINU,5,21.5,116.3,960,80,9,45,45,2,120,90,0
2023,10,6,18,2314,KOINU,5,21.2,115.7,955,85,9,45,45,2,180,90,0
2023,10,7,0,2314,KOINU,5,21.2,115.4,955,85,9,45,45,2,210,120,0
2023,10,7,6,2314,KOINU,5,21.2,115.2,955,85,9,45,45,2,210,120,0
2023,10,7,12,2314,KOINU,5,21.3,115.1,960,80,9,45,45,9,120,120,0
2023,10,7,18,2314,KOINU,5,21.4,114.9,970,75,9,45,45,9,120,120,0
2023,10,8,0,2314,KOINU,5,21.5,114.6,975,70,9,45,45,9,120,120,0
2023,10,8,6,2314,KOINU,5,21.6,114.3,975,70,9,30,30,4,120,90,0
2023,10,8,12,2314,KOINU,5,21.7,114.0,980,65,9,30,30,4,120,90,0
2023,10,8,18,2314,KOINU,4,21.8,113.7,992,55,9,20,20,9,60,60,0
2023,10,9,0,2314,KOINU,3,21.7,113.3,998,45,0,0,0,9,60,60,0
2023,10,9,6,2314,KOINU,2,21.4,112.8,1010,0,0,0,0,0,0,0,0
2023,10,9,12,2314,KOINU,2,21.2,112.6,1012,0,0,0,0,0,0,0,0
2023,10,9,18,2314,KOINU,2,20.9,112.4,1012,0,0,0,0,0,0,0,0
2023,10,6,6,2315,BOLAVEN,2,9.4,155.3,1006,0,0,0,0,0,0,0,0
2023,10,6,12,2315,BOLAVEN,2,9.7,155.0,1006,0,0,0,0,0,0,0,0
2023,10,6,18,2315,BOLAVEN,2,9.8,154.8,1004,0,0,0,0,0,0,0,0
2023,10,7,0,2315,BOLAVEN,2,9.9,154.5,1004,0,0,0,0,0,0,0,0
2023,10,7,6,2315,BOLAVEN,2,9.9,154.1,1002,0,0,0,0,0,0,0,0
2023,10,7,12,2315,BOLAVEN,3,9.9,153.7,1000,35,0,0,0,8,120,90,0
2023,10,7,18,2315,BOLAVEN,3,9.9,153.3,1000,35,0,0,0,8,120,90,0
2023,10,8,0,2315,BOLAVEN,3,9.8,152.8,1000,35,0,0,0,9,120,120,0
2023,10,8,6,2315,BOLAVEN,3,9.8,152.3,998,40,0,0,0,9,120,120,0
2023,10,8,12,2315,BOLAVEN,3,9.9,151.6,996,45,0,0,0,9,200,200,0
2023,10,8,18,2315,BOLAVEN,4,10.1,150.8,992,50,0,0,0,9,240,240,0
2023,10,9,0,2315,BOLAVEN,4,10.5,150.1,990,55,9,20,20,9,270,270,0
2023,10,9,6,2315,BOLAVEN,4,11.1,149.3,990,55,9,20,20,9,270,270,0
2023,10,9,12,2315,BOLAVEN,4,11.7,148.6,990,55,9,20,20,9,270,270,0
2023,10,9,18,2315,BOLAVEN,4,12.7,147.7,985,60,9,25,25,2,270,240,0
2023,10,10,0,2315,BOLAVEN,5,13.7,146.6,980,65,9,25,25,2,300,210,0
2023,10,10,6,2315,BOLAVEN,5,14.4,145.7,975,70,9,30,30,2,300,210,0
2023,10,10,12,2315,BOLAVEN,5,15.1,144.9,970,75,9,30,30,2,300,210,0
2023,10,10,18,2315,BOLAVEN,5,16.0,144.5,955,85,9,40,40,2,300,210,0
2023,10,11,0,2315,BOLAVEN,5,17.1,144.0,935,100,9,55,55,2,300,210,0
2023,10,11,6,2315,BOLAVEN,5,18.2,143.4,910,110,9,60,60,2,300,210,0
2023,10,11,12,2315,BOLAVEN,5,18.9,143.0,905,115,9,65,65,2,300,210,0
2023,10,11,18,2315,BOLAVEN,5,19.7,142.8,905,115,9,65,65,2,300,210,0
2023,10,12,0,2315,BOLAVEN,5,20.6,142.9,905,115,9,65,65,3,300,240,0
2023,10,12,6,2315,BOLAVEN,5,21.8,143.4,905,115,9,75,75,3,300,240,0
2023,10,12,12,2315,BOLAVEN,5,22.7,144.3,905,115,9,110,110,3,300,240,0
2023,10,12,18,2315,BOLAVEN,5,24.0,145.4,920,105,9,110,110,3,350,240,0
2023,10,13,0,2315,BOLAVEN,5,25.5,146.9,925,100,3,140,110,3,350,240,0
2023,10,13,6,2315,BOLAVEN,5,27.2,148.7,935,95,3,140,110,3,400,240,0
2023,10,13,12,2315,BOLAVEN,5,29.2,151.0,935,90,3,140,110,3,400,240,0
2023,10,13,18,2315,BOLAVEN,5,31.3,153.5,945,85,3,140,110,3,400,240,0
2023,10,14,0,2315,BOLAVEN,5,34.1,156.6,950,80,3,180,120,3,400,240,0
2023,10,14,6,2315,BOLAVEN,5,37.1,160.2,950,75,2,200,120,3,400,300,0
2023,10,14,12,2315,BOLAVEN,6,40.2,164.6,950,0,0,0,0,0,0,0,0
2023,10,14,18,2315,BOLAVEN,6,42.9,168.0,950,0,0,0,0,0,0,0,0
2023,10,15,0,2315,BOLAVEN,6,44.3,170.8,952,0,0,0,0,0,0,0,0
2023,10,15,6,2315,BOLAVEN,6,44.7,174.9,954,0,0,0,0,0,0,0,0
2023,10,15,12,2315,BOLAVEN,6,45.1,179.2,956,0,0,0,0,0,0,0,0
2023,10,15,18,2315,BOLAVEN,6,45.3,183.4,956,0,0,0,0,0,0,0,0
2023,10,17,6,2316,SANBA,2,15.9,110.2,1006,0,0,0,0,0,0,0,0
2023,10,17,12,2316,SANBA,2,16.1,110.0,1006,0,0,0,0,0,0,0,0
2023,10,17,18,2316,SANBA,2,16.5,109.7,1006,0,0,0,0,0,0,0,0
2023,10,18,0,2316,SANBA,3,17.1,109.3,1002,35,0,0,0,1,180,120,0
2023,10,18,6,2316,SANBA,3,17.6,108.7,1002,35,0,0,0,1,180,120,0
2023,10,18,12,2316,SANBA,3,18.3,108.3,1002,35,0,0,0,1,180,120,0
2023,10,18,18,2316,SANBA,3,18.7,108.4,1002,35,0,0,0,2,210,120,0
2023,10,19,0,2316,SANBA,3,19.4,108.7,1002,35,0,0,0,2,210,120,0
2023,10,19,6,2316,SANBA,3,20.0,109.0,1002,35,0,0,0,2,180,120,0
2023,10,19,12,2316,SANBA,3,21.0,109.4,1000,40,0,0,0,9,150,150,0
2023,10,19,18,2316,SANBA,3,21.4,109.5,1002,35,0,0,0,9,150,150,0
2023,10,20,0,2316,SANBA,2,21.4,109.8,1008,0,0,0,0,0,0,0,0
2023,10,20,6,2316,SANBA,2,20.9,109.7,1008,0,0,0,0,0,0,0,0
2023,12,15,12,2317,JELAWAT,2,6.7,138.2,1006,0,0,0,0,0,0,0,0
2023,12,15,18,2317,JELAWAT,2,6.9,136.0,1004,0,0,0,0,0,0,0,0
2023,12,16,0,2317,JELAWAT,2,6.9,134.8,1006,0,0,0,0,0,0,0,0
2023,12,16,6,2317,JELAWAT,2,6.9,133.3,1004,0,0,0,0,0,0,0,0
2023,12,16,12,2317,JELAWAT,2,7.0,131.9,1006,0,0,0,0,0,0,0,0
2023,12,16,18,2317,JELAWAT,2,6.9,131.1,1004,0,0,0,0,0,0,0,0
2023,12,17,0,2317,JELAWAT,2,6.9,130.3,1006,0,0,0,0,0,0,0,0
2023,12,17,6,2317,JELAWAT,3,7.5,129.6,1002,35,0,0,0,7,210,120,0
2023,12,17,12,2317,JELAWAT,3,7.4,128.5,1002,35,0,0,0,8,180,60,0
2023,12,17,18,2317,JELAWAT,3,7.4,127.4,1002,35,0,0,0,8,180,60,0
2023,12,18,0,2317,JELAWAT,2,7.4,126.3,1008,0,0,0,0,0,0,0,0
2023,12,18,6,2317,JELAWAT,2,7.3,123.9,1006,0,0,0,0,0,0,0,0
